Codigo;Categoria;Producto;Fabricante;Nro. de Parte;Moneda;Precio sin IVA;%IVA;Imp. Int.;Precio Final U$D;Stock
0414162;Microprocesadores /Intel;Proces. Intel Core I7-12700F Alder Lake S/Video C/Cooler S1700 (7826);Intel;BX8071512700F;US$;255.83;10.5;0;282.69;
0413767;Microprocesadores /Intel;Proces. Intel PentiumGold G6405 CometLake s1200 (5497);Intel;BX80701G6405;US$;70.6;10.5;0;78.01;Stock Bajo
0416669;Monitores /Monitor Consumo;MONITOR LG 16:9 27´ 27US500-W 4K (II) (1045);LG;27US500-W;US$;232.36;21;10.5;305.55;
0417224;Monitores /Monitor Consumo;MONITOR LG 20 LED 20U401A-B HDMI HD (II) (8442);LG;20U401A-B.AWN;US$;73.38;21;10.5;96.49;
0416168;Monitores /Monitor Consumo;MONITOR LG 24 LED 24MS500 BORDERLESS 100 Hz (II) (1830);LG;24MS500-B;US$;96.71;21;10.5;127.17;
0415964;Monitores /Monitor Consumo;MONITOR LG 27 LED 27MS500 HDMI FULL HD (II) (0514);LG;27MS500-B;US$;119.16;21;10.5;156.7;
0412651;Monitores /Monitor Consumo;MONITOR LG 32 LED 32MN500M-B FULL HD FREESYNC (II) (3175);LG;32MN500M-B;US$;217.54;21;10.5;286.07;
0415963;Monitores /Monitor Corporativo;MONITOR LG 17 TACTIL 5:4 17BR30T (II) (1847);LG;17BR30T-B;US$;236.34;21;10.5;310.79;
0414580;Monitores /Monitor Corporativo;MONITOR LG 26 ULTRAWIDE 26WQ500-B WFHD NARROW BEZEL (II) (7952);LG;26WQ500-B;US$;145.46;21;10.5;191.28;
0416922;Monitores /Monitor Corporativo;MONITOR LG 27 ERGO 27QN880-B QHD (3120);LG;27NQ880;US$;553.13;21;0;669.29;Stock Bajo
0414775;Monitores /Monitor Corporativo;MONITOR LG 28 DUAL ERGO 28MQ780-B SDQHD 2BPB (II) (9307);LG;28MQ780-B;US$;611.8;21;10.5;804.52;
0415435;Monitores /Monitor Corporativo;MONITOR LG 29 ULTRAWIDE 29WQ600-W WFHD (II) (3362);LG;29WQ600-W;US$;196.91;21;10.5;258.94;
0415965;Monitores /Monitor Corporativo;MONITOR LG 34 GAMER 34GP63A WQHD CURVO 160 HZ (II) (0070);LG;34GP63A-B;US$;466.28;21;10.5;613.16;
0414581;Monitores /Monitor Corporativo;MONITOR LG 34 ULTRAWIDE 34WP500-B BORDERLESS WFHD (II) (3300);LG;34WP500-B;US$;312.8;21;10.5;411.33;
0416801;Monitores /Monitor Corporativo;MONITOR LG 34 ULTRAWIDE 34WP75C-B WQHD CURVO (II) (1090]);LG;34WP75C-B.AWN;US$;541.03;21;10.5;711.45;
0416167;Monitores /Monitor Gamer;MONITOR LG 24 ULTRAGEAR 24GS60F BORDERLESS 180 Hz (II) (1823);LG;24GS60F-B;US$;139.29;21;10.5;183.17;
0416503;Monitores /Monitor Gamer;MONITOR LG 27 GAMER 27GS75Q-B IPS QHD 200 Hz (II) (1809);LG;27GS75Q-B;US$;248.25;21;10.5;326.45;
0416502;Monitores /Monitor Gamer;MONITOR LG 27 GAMER 27GS85Q-B NANO IPS QHD 180 Hz (II) (1793);LG;27GS85Q-B;US$;331.61;21;10.5;436.07;
0416170;Monitores /Monitor Gamer;MONITOR LG 27 ULTRAGEAR 27GR93U PIVOT PANTALLA 4K 144 Hz (II) (1786);LG;27GR93U-B;US$;466.16;21;10.5;613;
0416174;Monitores /Monitor Gamer;MONITOR LG 27 ULTRAGEAR 27GS95QE OLED QHD 240 Hz (II) (4049);LG;27GS95QE-B;US$;810.92;21;10.5;1066.36;
0416668;Monitores /Monitor Gamer;MONITOR LG 27´27GS60F GAMER FULL HD 180 Hz (II) (1816);LG;27GS60F-B;US$;212.62;21;10.5;279.6;
0416504;Monitores /Monitor Gamer;MONITOR LG 32 GAMER 32GS85Q-B NANO IPS QHD 180 Hz (II) (1779);LG;32GS85Q-B;US$;474.89;21;10.5;624.48;
0416171;Monitores /Monitor Gamer;MONITOR LG 32 ULTRAGEAR 32GR93U PIVOT PANTALLA 4K 144 Hz (II) (1762);LG;32GR93U-B;US$;713.72;21;10.5;938.54;
0416172;Monitores /Monitor Gamer;MONITOR LG 45 ULTRAGEAR 45GR75DC CURVO ULTRAWIDE DQHD 200 Hz (II) (1755);LG;45GR75DC-B;US$;1172.1;21;10.5;1541.31;Stock Bajo
0416173;Monitores /Monitor Gamer;MONITOR LG 45 ULTRAGEAR 45GS95QE CURVO OLED QHD 240 Hz (II) (7479);LG;45GS95QE-B;US$;1628.4;21;10.5;2141.35;Stock Bajo
0413965;Monitores /Monitor Gamer;MONITOR LG 27 GAMER 27GP750-B FULL HD 240 Hz BORDERLESS (II) (6851);LG;27GP750-B;US$;269.4;21;10.5;354.26;
0415482;Mothers /Plataforma AMD;Mother Gigabyte A520M K V2 DDR4 AM4 (Serie 3000/4000/5000) (2771);Gigabyte;A520M K V2;US$;50.95;10.5;0;56.3;
0415688;Mothers /Plataforma AMD;Mother Gigabyte A620M H DDR5 AM5 (Series 7000/8000) (5512);Gigabyte;A620M H;US$;75.32;10.5;0;83.23;
0415611;Mothers /Plataforma AMD;Mother Gigabyte B550M K DDR4 AM4 (Serie 3000/4000/5000) (2764);Gigabyte;B550M K;US$;75.04;10.5;0;82.92;
0416769;Mothers /Plataforma AMD;Mother Gigabyte B650M D3HP AX DDR5 AM5 (Serie 7000/8000) (9510);Gigabyte;B650M D3HP AX;US$;121.21;10.5;0;133.94;
0415689;Mothers /Plataforma AMD;Mother Gigabyte B650M H DDR5 AM5 (Serie 7000/8000) (6342);Gigabyte;B650M H;US$;87.74;10.5;0;96.95;Stock Bajo
0416866;Mothers /Plataforma AMD;Mother MSI A520M PRO DDR4 AM4 (Series 3000/4000/5000) (5492);MSI;A520M PRO;US$;52.43;10.5;0;57.94;
0415986;Mothers /Plataforma AMD;Mother MSI B650 GAMING PLUS WIFI DDR5 AM5 (Serie 7000/8000) (8052);MSI;B650 GAMING PLUS WIFI;US$;174.02;10.5;0;192.29;Stock Bajo
0415605;Mothers /Plataforma AMD;Mother MSI PRO A620M-E DDR5 AM5 (Series 7000/8000) (3804);MSI;PRO A620M-E;US$;64.29;10.5;0;71.04;
0415714;Mothers /Plataforma AMD;Mother MSI PRO B650M-P DDR5 AM5 (Series 7000/8000) (0953);MSI;PRO B650M-P;US$;121.26;10.5;0;133.99;
0413034;Mothers /Plataforma AMD;Mother MSI A520M-A PRO DDR4 AM4 (Series 3000/4000/5000) (9927);MSI;A520M-A PRO;US$;46.6;10.5;0;51.49;
0413327;Mothers /Plataforma AMD;Mother MSI B550M-A PRO DDR4 AM4 (Serie 3000/4000/5000) (2613);MSI;B550M-A PRO;US$;65.07;10.5;0;71.9;
0416752;Mothers /Plataforma Intel;Mother Gigabyte B760M D3HP DDR4 1700 (12va/13va/14va Gen) (2848);Gigabyte;B760M D3HP DDR4;US$;88.04;10.5;0;97.28;
0416988;Mothers /Plataforma Intel;Mother Gigabyte B760M D3HP DDR5 1700 (12va/13va/14va Gen) (4347);Gigabyte;B760M D3HP;US$;97.2;10.5;0;107.41;
0416592;Mothers /Plataforma Intel;Mother Gigabyte B760M DS3H AX DDR4 1700 (12va/13va/14/va Gen) (0869);Gigabyte;B760M DS3H AX DDR4;US$;123.11;10.5;0;136.04;Stock Bajo
0417318;Mothers /Plataforma Intel;Mother Gigabyte B860M DS3H WIFI6E DDR5 1851 (Serie Ultra) (6815);Gigabyte;B860M DS3H WIFI6E;US$;141.79;10.5;0;156.68;Stock Bajo
0416010;Mothers /Plataforma Intel;Mother Gigabyte H510M K V2 DDR4 1200 (10ma/11va Gen) (5253);Gigabyte;H510M K V2;US$;57.17;10.5;0;63.17;
0416590;Mothers /Plataforma Intel;Mother Gigabyte H610M K DDR4 1700 (12va/13va/14va Gen) (1675);Gigabyte;H610M K DDR4;US$;65.66;10.5;0;72.55;
0416479;Mothers /Plataforma Intel;Mother Gigabyte H610M K V2 DDR5 1700 (12va/13va/14va Gen) (0134);Gigabyte;H610M K V2;US$;60.61;10.5;0;66.97;
0417317;Mothers /Plataforma Intel;Mother Gigabyte H810M K DDR5 1851 (Serie Ultra) (8697);Gigabyte;H810M K;US$;105.2;10.5;0;116.25;Stock Bajo
0417126;Mothers /Plataforma Intel;Mother MSI B860M GAMING PLUS WIFI DDR5 1851 (Serie Ultra) (6558);MSI;B860M GAMING PLUS WIFI;US$;181.81;10.5;0;200.9;Stock Bajo
0416535;Mothers /Plataforma Intel;Mother MSI PRO B760-P DDR4 II 1700 (12va/13va/14va Gen) (8889);MSI;PRO B760-P DDR4 II;US$;157.61;10.5;0;174.16;Stock Bajo
0415999;Mothers /Plataforma Intel;Mother MSI PRO B760M-E DDR4 1700 (12va/13va/14va Gen) (6987);MSI;PRO B760M-E DDR4;US$;75.63;10.5;0;83.57;
0415998;Mothers /Plataforma Intel;Mother MSI PRO B760M-E DDR5 1700 (12va/13va/14va Gen) (5154);MSI;PRO B760M-E;US$;92.94;10.5;0;102.7;Stock Bajo
0415144;Mothers /Plataforma Intel;Mother MSI PRO B760M-G DDR4 1700 (12va/13va/14va Gen) (7366);MSI;PRO B760M-G DDR4;US$;91.16;10.5;0;100.73;
0417106;Mothers /Plataforma Intel;Mother MSI PRO B760M-G DDR5 1700 (12va/13va/14va Gen) (2678);MSI;PRO B760M-G;US$;106.47;10.5;0;117.65;Stock Bajo
0415607;Mothers /Plataforma Intel;Mother MSI PRO B760M-P DDR4 1700 (12va/13va/14va Gen) (0991);MSI;PRO B760M-P DDR4;US$;91.38;10.5;0;100.97;
0415711;Mothers /Plataforma Intel;Mother MSI PRO B760M-P DDR5 1700 (12va/13va/14va Gen) (6578);MSI;PRO B760M-P;US$;107.48;10.5;0;118.77;Stock Bajo
0417139;Mothers /Plataforma Intel;Mother MSI PRO H510M-B II DDR4 1200 (solo 10ma gen) (6963);MSI;PRO H510M-B II;US$;49.78;10.5;0;55.01;
0415747;Mothers /Plataforma Intel;Mother MSI PRO H610M-G DDR5 1700 (12va/13va/14va Gen) (2663);MSI;PRO H610M-G;US$;70.79;10.5;0;78.22;
0416534;Mothers /Plataforma Intel;Mother MSI PRO H610M-S DDR4 1700 (12va/13va/14va Gen) (8257);MSI;PRO H610M-S DDR4;US$;60.17;10.5;0;66.49;
0416638;Mothers /Plataforma Intel;Mother MSI PRO Z890-P WIFI DDR5 1851 (15va Gen) (7701);MSI;Z890-P WIFI;US$;250.56;10.5;0;276.87;Stock Bajo
0417127;Mothers /Plataforma Intel;Mother MSI PRO Z890-S WIFI DDR5 1851 (Serie Ultra) (9995);MSI;PRO Z890-S WIFI;US$;228.89;10.5;0;252.92;Stock Bajo
0417128;Mothers /Plataforma Intel;Mother MSI PRO Z890-S WIFI WHITE DDR5 1851 (Serie Ultra) (0372);MSI;PRO Z890-S WIFI WHITE;US$;237.59;10.5;0;262.54;Stock Bajo
0416637;Mothers /Plataforma Intel;Mother MSI Z890 GAMING PLUS WIFI DDR5 1851 (15va Gen) (7718);MSI;Z890 GAMING PLUS WIFI;US$;282.62;10.5;0;312.3;Stock Bajo
0417249;Notebooks /Consumo;"Notebook Lenovo IP Slim 3 15ABR8 15.6"" FHD AMD R7 5825U 16GB 3200MHZ DDR4 512GB NVME W11H (3576)";LENOVO;82XM00M8AR;US$;682.67;10.5;0;754.35;
0417367;Notebooks /Consumo;Notebook Lenovo IP Slim 3 15ABR8 R5 5625U 15.6 16GB 3200MHZ  512GB NVME FHD SIN SO (8099);LENOVO;82XM00XLAR;US$;430.65;10.5;0;475.87;
0417366;Notebooks /Consumo;Notebook Lenovo IP Slim 3 15ABR8 R7 5825U 15.6 16GB 3200MHZ  512GB NVME FHD SIN SO (8082);LENOVO;82XM00XKAR;US$;475.63;10.5;0;525.57;
0416867;Notebooks /Consumo;"Notebook Lenovo IP Slim 3 15IAH8 15.6"" FHD TACTIL INTEL I5 12450H DDR5 8GB 4800MHZ DDR5 512GB NVME W11H (4871)";LENOVO;83ER00DQAR;US$;643.62;10.5;0;711.2;
0417251;Notebooks /Consumo;Notebook Lenovo IP Slim 3 15IRH10 I5 13420H 8GB 4800 512GB NVME W11H CON UN SLOT LIBRE RAM  VERDE MUSGO;LENOVO;83K1004NAR;US$;629.65;10.5;0;695.76;
0417250;Notebooks /Consumo;Notebook Lenovo IP Slim 3 15IRH10 I7 13620H 16GB (8G+8G) 4800 512GB NVME W11H AZUL;LENOVO;83K1004QAR;US$;829.29;10.5;0;916.37;
0416695;Notebooks /Gamer;"Notebook Lenovo  LOQ 15IAX9 15.6"" FHD i5 12450HX 16GB(2x8GB)DDR5 4800 512GB NVME  RTX3050 6GB GDDR6 W11H (0779)";LENOVO;83GS00EBAR;US$;1116.24;10.5;0;1233.45;
0416694;Notebooks /Gamer;"Notebook Lenovo Legion 5 16IRX9 16"" WQXGA I7 13650HX  16GB DDR5 4800 512GB NVME RTX4060 8GB GDDR6 W11H (9360)";LENOVO;83DG00DUAR;US$;1719.34;10.5;0;1899.87;Stock Bajo
0416346;Notebooks /Gamer;"Notebook Lenovo LOQ 15ARP9 15.6"" FHD AMD R7 7435HS 24GB 4800MHZ DDR5 512GB NVME RTX4050 6GB GDDR6 W11H (6567)";LENOVO;83JC004VAR;US$;1230.03;10.5;0;1359.18;Stock Bajo
0416868;Notebooks /Gamer;"Notebook Lenovo LOQ 15IAX9E 15.6"" FHD 144HZ  i5-12450HX 8GB 4800MHZ DDR5 512GB NVME RTX2050 4GB GDDR6 W11H (2091)";LENOVO;83LK0018AR;US$;813.18;10.5;0;898.56;
0416238;Notebooks /Gamer;"Notebook MSI Cyborg 15.6"" FHD 144Hz Core i7-12650H 16Gb (2x8) 512Gb RTX 4050 6Gb W11HP (5563)";MSI Notebooks;Cyborg 15 A12VE-1276AR;US$;1390.03;10.5;0;1535.98;Stock Bajo
0416936;Notebooks /Gamer;"Notebook MSI Cyborg 15.6"" FHD 144Hz Core i7-13620H 16Gb (2x8) 512Gb RTX 4050 6Gb W11HP (1974)";MSI Notebooks;Cyborg 15 A13VE-1624AR;US$;1377.42;10.5;0;1522.05;Stock Bajo
0416237;Notebooks /Gamer;"Notebook MSI Katana 17.3"" FHD 144Hz Core i7-13620H 16Gb (2x8) 512Gb RTX 4050 6Gb W11HP (5556)";MSI Notebooks;Katana 17 B13VEK-1294AR;US$;1454.43;10.5;0;1607.15;Stock Bajo
0416937;Notebooks /Gamer;"Notebook MSI Thin 15.6"" FHD 144Hz Core i5-12450H 16Gb (2x8) 512Gb RTX 4050 6Gb W11HP (3725)";MSI Notebooks;Thin 15 B12VE-2666AR;US$;1243.84;10.5;0;1374.44;Stock Bajo
0416938;Notebooks /Gamer;"Notebook MSI Thin 15.6"" FHD 144Hz Core i5-12450H 8Gb 512Gb RTX 2050 4Gb W11HP (3732)";MSI Notebooks;Thin 15 B12UCX-2667AR;US$;979.99;10.5;0;1082.89;Stock Bajo
0415175;Periféricos /Auriculares;Auricular c/Microfono Logitech H390 Rose 981-001280;Logitech;981-001280;US$;25.93;21;0;31.38;Stock Bajo
0415174;Periféricos /Auriculares;Auricular c/Microfono Logitech H390 White 981-001285;Logitech;981-001285;US$;25.93;21;0;31.38;Stock Bajo
0416976;Periféricos /Auriculares;Auricular Corsair HS65 Wireless Carbon V2 Sonido 7.1 Dolby (6485);Corsair;CA-9011285-EU2;US$;132.02;21;0;159.74;Stock Bajo
0415511;Periféricos /Auriculares;AURICULAR JBL BLUETOOTH T720 BLANCO (6132);JBL;JBLT720BTWHTAM;US$;61.02;21;0;73.83;
0415699;Periféricos /Auriculares;AURICULAR JBL BLUETOOTH T720 NEGRO (5869);JBL;JBLT720BTBLKAM;US$;61.02;21;0;73.83;
0415703;Periféricos /Auriculares;AURICULAR JBL BLUETOOTH T770NC NOISE CANCELLING AZUL (4502);JBL;JBLT770NCBLUAM;US$;77.23;21;0;93.45;Stock Bajo
0415702;Periféricos /Auriculares;AURICULAR JBL BLUETOOTH T770NC NOISE CANCELLING BLANCO (4496);JBL;JBLT7770NCWHTAM;US$;77.23;21;0;93.45;Stock Bajo
0417299;Periféricos /Auriculares;AURICULAR JBL ENDURANCE RACE 2 INALAMBRICO NEGRO (4284);JBL;JBLENDURACE2BLKAM;US$;79.85;21;0;96.62;Stock Bajo
0413864;Periféricos /Auriculares;AURICULAR JBL T125 BLUETOOTH AZUL (9736);JBL;JBLT125BTBLUAM;US$;35.94;21;0;43.49;
0417278;Periféricos /Auriculares;AURICULAR JBL T125 BLUETOOTH GRIS (9743);JBL;JBLT128BTGRYAM;US$;35.94;21;0;43.49;
0417279;Periféricos /Auriculares;AURICULAR JBL T125 BLUETOOTH VERDE AGUA (9750);JBL;JBLT128BTTEALM;US$;30.03;21;0;36.34;Stock Bajo
0416199;Periféricos /Auriculares;AURICULAR JBL T310C CABLEADO USB C NEGRO (1184);JBL;JBLT310CBLKAM;US$;17.68;21;0;21.39;
0415697;Periféricos /Auriculares;AURICULAR JBL T520 BLUETOOTH AZUL (3636);JBL;JBLT520BTBLUAM;US$;40.04;21;0;48.45;
0415696;Periféricos /Auriculares;AURICULAR JBL T520 BLUETOOTH BLANCO (3599);JBL;JBLT520BTWHTAM;US$;40.04;21;0;48.45;Stock Bajo
0415695;Periféricos /Auriculares;AURICULAR JBL T520 BLUETOOTH NEGRO (3582);JBL;JBLT520BTBLKAM;US$;40.04;21;0;48.45;
0417274;Periféricos /Auriculares;AURICULAR JBL T520 BLUETOOTH VIOLETA (3643);JBL;JBLT520BTPURAM;US$;40.04;21;0;48.45;Stock Bajo
0416748;Periféricos /Auriculares;AURICULAR JBL WAVE BUDS2 TWS ANC BLANCO (5380);JBL;JBLWBUDS2WHT;US$;53.14;21;0;64.3;
0415177;Periféricos /Auriculares;Auricular Wir c/Microfono Logitech Vibe 100 White  981-001218;Logitech;981-001218;US$;105.35;21;0;127.47;Stock Bajo
0416430;Periféricos /Auriculares;Auricular Wir c/Microfono Logitech Zone 300 Black  981-001406;Logitech;981-001406;US$;62.15;21;0;75.2;Stock Bajo
0416642;Periféricos /Auriculares;Auricular Wir c/Microfono Logitech Zone 300 Rose  981-001411;Logitech;981-001411;US$;62.15;21;0;75.2;Stock Bajo
0416191;Periféricos /Auriculares;Auricular Wir c/Microfono Logitech Zone 300 White  981-001416;Logitech;981-001416;US$;62.54;21;0;75.67;Stock Bajo
0417034;Periféricos /Auriculares;Auriculares Hyperx Cloud Earbuds II Black (3265);HyperX Perifericos;70N24AA;US$;34.88;21;0;42.2;Stock Bajo
0402442;Periféricos /Auriculares;Auricular c/ Microfono Genius HS-300N;Genius;31710146100;US$;6.53;21;0;7.9;Stock Bajo
0408294;Periféricos /Auriculares;Auricular c/Microfono Logitech H111 Blk 1 Jack 981-000612;Logitech;981-000612;US$;10.29;21;0;12.45;
0405573;Periféricos /Auriculares;Auricular c/Microfono Logitech H390 981-000014;Logitech;981-000014;US$;26.08;21;0;31.56;Stock Bajo
0410701;Periféricos /Auriculares;AURICULAR JBL FREE WIRELESS OVER THE EAR NEGRO (6529);JBL;JBLFREEWFHWLKBLKAM;US$;55.44;21;0;67.08;
0409894;Periféricos /Auriculares;AURICULAR JBL T110 AZUL (9821);JBL;JBLT110BLU;US$;7.59;21;0;9.18;Stock Bajo
0409893;Periféricos /Auriculares;AURICULAR JBL T110 BLANCO (9814);JBL;JBLT110WHT;US$;7.59;21;0;9.18;
0410241;Periféricos /Auriculares;AURICULAR JBL T110 NEGRO (9807);JBL;JBLT110BLK;US$;7.59;21;0;9.18;
0413845;Periféricos /Auriculares;AURICULAR JBL T125 BLUETOOTH BLANCO (9729);JBL;JBLT125BTWHTAM;US$;35.94;21;0;43.49;
0413816;Periféricos /Auriculares;AURICULAR JBL T125 BLUETOOTH NEGRO  (9712);JBL;JBLT125BTBLKAM;US$;35.94;21;0;43.49;
0412333;Periféricos /Auriculares;AURICULAR JBL T500 NEGRO (0223);JBL;JBLT500BLK;US$;26.3;21;0;31.82;
0417035;Periféricos /Micrófonos;Microfono Hyperx Quadcast 2 S USB Black RGB (6741);HyperX Perifericos;9A273AA;US$;165.42;21;0;200.16;Stock Bajo
0416861;Periféricos /Micrófonos;Microfono HyperX QuadCast 2 USB Black (1058);HyperX Perifericos;872V1AA;US$;143.32;21;0;173.42;
0416643;Periféricos /Micrófonos;Microfono Logitech Yeti GX RGB 988-000568;Logitech;988-000568;US$;121.21;21;0;146.66;Stock Bajo
0416761;Periféricos /Micrófonos;Microfono Logitech Yeti Orb RGB Black 988-000550;Logitech;988-000550;US$;60.27;21;0;72.93;Stock Bajo
0416764;Periféricos /Micrófonos;Microfono Logitech Yeti Silver Edition 988-000506;Logitech;988-000506;US$;95.54;21;0;115.6;Stock Bajo
0417301;Periféricos /Micrófonos;Microfono Raptor Vox RGB USB p/Streaming (7015);Raptor;RAP-MICRO-RGB-USB;US$;20.61;21;0;24.94;
0415321;Periféricos /Mouse;Mouse Genius NX 7000 BlueEye Blue G5 (9794);Genius;31030027402;US$;5.43;10.5;0;6;Stock Bajo
0414960;Periféricos /Mouse;Mouse Genius NX 7010 BlueEye White/Red New Pack (8629);Genius;31030018401;US$;6.16;10.5;0;6.81;
0415388;Periféricos /Mouse;Mouse Genius NX-7010 Green G5 (8643);Genius;31030018403;US$;6.15;10.5;0;6.8;
0417136;Periféricos /Mouse;Mouse Logitech Bluetooth M196 Graphite 910-007456;Logitech;910-007456;US$;8.05;10.5;0;8.9;
0417268;Periféricos /Mouse;Mouse Logitech Bluetooth M196 Rose 910-007458;Logitech;910-007458;US$;8.12;10.5;0;8.97;
0415618;Periféricos /Mouse;Mouse Logitech Bluetooth M240 Silent Black 910-007113;Logitech;910-007113;US$;12.78;10.5;0;14.12;
0415620;Periféricos /Mouse;Mouse Logitech Bluetooth M240 Silent Rose 910-007117;Logitech;910-007117;US$;12.75;10.5;0;14.09;
0415619;Periféricos /Mouse;Mouse Logitech Bluetooth M240 Silent White 910-007116;Logitech;910-007116;US$;12.74;10.5;0;14.08;
0415126;Periféricos /Mouse;Mouse Logitech G502X Gaming Black 910-006137;Logitech;910-006137;US$;55.48;10.5;0;61.31;Stock Bajo
0415459;Periféricos /Mouse;Mouse Logitech M110 Silent Black 910-006756 (1138);Logitech;910-006756;US$;4.59;10.5;0;5.07;
0415461;Periféricos /Mouse;Mouse Logitech M110 Silent Blue 910-006662;Logitech;910-006662;US$;4.59;10.5;0;5.07;Stock Bajo
0415460;Periféricos /Mouse;Mouse Logitech M110 Silent Gray 910-006757;Logitech;910-006757;US$;4.59;10.5;0;5.07;
0415462;Periféricos /Mouse;Mouse Logitech M110 Silent Red 910-006755;Logitech;910-006755;US$;4.59;10.5;0;5.07;Stock Bajo
0417269;Periféricos /Mouse;Mouse Logitech Wir Ergo M575S Trackball 910-007031;Logitech;910-007031;US$;30.32;10.5;0;33.5;Stock Bajo
0414754;Periféricos /Mouse;Mouse Logitech Wir Lift Ergo Black Left Handed 910-006467;Logitech;910-006467;US$;44.92;10.5;0;49.64;Stock Bajo
0414755;Periféricos /Mouse;Mouse Logitech Wir Lift ErgoWhite 910-006469;Logitech;910-006469;US$;44.83;10.5;0;49.54;
0415463;Periféricos /Mouse;Mouse Logitech Wir M170 White Blister 910-006864;Logitech;910-006864;US$;6.05;10.5;0;6.69;
0416429;Periféricos /Mouse;Mouse Logitech Wir M350s Pebble 2 Black 910-007049;Logitech;910-007049;US$;16.88;10.5;0;18.65;
0416035;Periféricos /Mouse;Mouse Logitech Wir M350s Pebble 2 White 910-007047;Logitech;910-007047;US$;16.89;10.5;0;18.66;Stock Bajo
0414185;Periféricos /Mouse;Mouse Logitech Wir M650 Graphite 910-006250;Logitech;910-006250;US$;22.5;10.5;0;24.86;Stock Bajo
0414188;Periféricos /Mouse;Mouse Logitech Wir M650 Large Graphite 910-006231;Logitech;910-006231;US$;22.5;10.5;0;24.86;Stock Bajo
0414189;Periféricos /Mouse;Mouse Logitech Wir M650 Large White 910-006233;Logitech;910-006233;US$;22.76;10.5;0;25.15;Stock Bajo
0414190;Periféricos /Mouse;Mouse Logitech Wir M650 LEFT Large Graphite 910-006234;Logitech;910-006234;US$;22.76;10.5;0;25.15;Stock Bajo
0414186;Periféricos /Mouse;Mouse Logitech Wir M650 Rose 910-006251;Logitech;910-006251;US$;22.81;10.5;0;25.21;Stock Bajo
0414187;Periféricos /Mouse;Mouse Logitech Wir M650 White 910-006252;Logitech;910-006252;US$;22.5;10.5;0;24.86;
0415937;Periféricos /Mouse;Mouse Logitech Wir MX Anywhere 3s Grey  910-006933;Logitech;910-006933;US$;59.3;10.5;0;65.53;Stock Bajo
0415935;Periféricos /Mouse;Mouse Logitech Wir MX Anywhere 3s Rose 910-006934;Logitech;910-006934;US$;58.38;10.5;0;64.51;Stock Bajo
0417204;Periféricos /Mouse;Mouse Logitech Wir MX Ergo S Trackball 910-007261;Logitech;910-007261;US$;59.36;10.5;0;65.59;Stock Bajo
0414676;Periféricos /Mouse;Mouse Logitech Wir MX Master 3S Graphite 910-006561;Logitech;910-006561;US$;66.32;10.5;0;73.28;Stock Bajo
0415123;Periféricos /Mouse;Mouse Logitech Wir MX Master 3S Pale Grey 910-006562;Logitech;910-006562;US$;66.32;10.5;0;73.28;Stock Bajo
0416826;Periféricos /Mouse;Mouse Logitech Wir MX Vertical Advanced Ergonomic 910-005449;Logitech;910-005449;US$;59.43;10.5;0;65.67;
0414332;Periféricos /Mouse;Mouse Logitech Wir POP Mouse Black/Yellow 910-006549;Logitech;910-006549;US$;11.28;10.5;0;12.46;
0414333;Periféricos /Mouse;Mouse Logitech Wir POP Mouse Coral Rose 910-006551;Logitech;910-006551;US$;11.28;10.5;0;12.46;Stock Bajo
0407794;Periféricos /Mouse;Mouse Genius DX-110 USB Blue (1491);Genius;31010116103;US$;2.63;10.5;0;2.91;
0413966;Periféricos /Mouse;Mouse Genius NX 7010 BlueEye White/Blue (8612);Genius;31030018400;US$;6.16;10.5;0;6.81;
0405254;Periféricos /Mouse;Mouse Logitech M100 Black 910-001601;Logitech;910-001601;US$;4.42;10.5;0;4.88;Stock Bajo
0405566;Periféricos /Mouse;Mouse Logitech M90 Dark Midnight Gray 910-004053;Logitech;910-004053;US$;3.06;10.5;0;3.38;
0410439;Periféricos /Mouse;Mouse Logitech Wir M170 Black Blister 910-004940;Logitech;910-004940;US$;6.05;10.5;0;6.69;
0410440;Periféricos /Mouse;Mouse Logitech Wir M170 Blue Blister 910-004800;Logitech;910-004800;US$;6.05;10.5;0;6.69;
0408003;Periféricos /Mouse;Mouse Logitech Wir M185 Grey 910-002225;Logitech;910-002225;US$;7.25;10.5;0;8.01;Stock Bajo
0406977;Periféricos /Mouse;Mouse Logitech Wir M185 Red 910-003635;Logitech;910-003635;US$;7.25;10.5;0;8.01;Stock Bajo
0412788;Periféricos /Mouse;Mouse Logitech Wir M190 Black/Blue 910-005903;Logitech;910-005903;US$;7.62;10.5;0;8.42;Stock Bajo
0412787;Periféricos /Mouse;Mouse Logitech Wir M190 Black/Grey 910-005902;Logitech;910-005902;US$;7.62;10.5;0;8.42;Stock Bajo
0412789;Periféricos /Mouse;Mouse Logitech Wir M190 Black/Red 910-005904;Logitech;910-005904;US$;7.62;10.5;0;8.42;Stock Bajo
0406771;Periféricos /Mouse;Mouse Logitech Wir M280 Black 910-004284;Logitech;910-004284;US$;9.08;10.5;0;10.03;
0406774;Periféricos /Mouse;Mouse Logitech Wir M280 Blue 910-004361;Logitech;910-004361;US$;9.05;10.5;0;10;
0406772;Periféricos /Mouse;Mouse Logitech Wir M280 Grey 910-004285;Logitech;910-004285;US$;9.07;10.5;0;10.02;Stock Bajo
